fit,model,HC,p,GHSV,T,XCO2,fCO2,fH2,fCH3OH,fH2O,fCO,KfA,KfB,KfC,rCH3OH,rCO,rCO2,Tave_used,rCH3OH_pred,rCO_pred,rCH3OH_residual,rCO_residual,rCH3OH_relative_error_%,rCO_relative_error_%,beta_CH3OH,beta_RWGS,drive_CH3OH_raw,drive_RWGS_raw,drive_CH3OH_used,drive_RWGS_used,r1_forward,r1_reverse,r2_forward,r2_reverse
GHSV_4000_powerlaw_1_minus_beta,powerlaw_1_minus_beta,2.0,4.0,4000.0,503.15,0.183,0.943077234519084,2.55817154752984,0.129799468027121,0.128233941519794,0.11382175379073,0.00343810236616845,0.00823025552201525,0.424891307866832,0.00189390476190476,0.00101085714285714,0.00290476190476191,507.1499999999998,0.001903882115360958,0.0008054548856195838,9.977353456197893e-06,-0.00020540225723755616,0.526813895655627,-20.319612784947672,0.30663437988844594,0.7350857773074415,0.6933656201115541,0.2649142226925585,0.6933656201115541,0.2649142226925585,,,,
GHSV_4000_powerlaw_1_minus_beta,powerlaw_1_minus_beta,2.0,4.0,4000.0,513.15,0.194,0.953666149548263,2.52939593258282,0.135683868278811,0.138712810027301,0.125307360641759,0.00263416709606216,0.00990326681963732,0.270512743020095,0.00195539682539683,0.00112088888888889,0.00307936507936508,507.1499999999998,0.0019162626065453911,0.0010043015380223467,-3.9134218851439055e-05,-0.00011658735086654331,-2.0013440925729804,-10.401329875088113,0.4629719193894709,0.7276147402238924,0.5370280806105291,0.2723852597761076,0.5370280806105291,0.2723852597761076,,,,
GHSV_4000_powerlaw_1_minus_beta,powerlaw_1_minus_beta,2.0,4.0,4000.0,523.15,0.195,0.964515318090775,2.53278572712501,0.127249503178423,0.144147941798817,0.13998573360145,0.00203610206255958,0.0118274654229372,0.175057432510542,0.00182,0.00127214285714286,0.0030952380952381,507.1499999999998,0.0019543654439502537,0.0013204584983633298,0.00013436544395025373,4.83156412204699e-05,7.3827167005633925,3.797972920194144,0.5748579177253537,0.6983818702710858,0.42514208227464634,0.3016181297289142,0.42514208227464634,0.3016181297289142,,,,
GHSV_4000_powerlaw_1_minus_beta,powerlaw_1_minus_beta,2.0,4.0,4000.0,533.15,0.195,0.972010113502497,2.54383189741409,0.113247919454479,0.14837401080663,0.159787957188792,0.00158706283630095,0.0140260966989877,0.115048010476012,0.00161261904761905,0.00147952380952381,0.0030952380952381,507.1499999999998,0.0019868916769133762,0.0016288356963407447,0.0003742726292943262,0.00014931188681693484,23.20899221963927,10.091888069377633,0.6616951278262085,0.6836059908816453,0.33830487217379146,0.3163940091183547,0.33830487217379146,0.3163940091183547,,,,
GHSV_4000_powerlaw_1_minus_beta,powerlaw_1_minus_beta,2.0,5.0,4000.0,493.15,0.172,1.09565208038083,3.31607998281118,0.153064798921119,0.122244959671217,0.117403181020848,0.00452933106085853,0.00678574513977512,0.678980987327082,0.00195206349206349,0.000778095238095238,0.00273015873015873,507.1499999999998,0.00185455267863731,0.0007801499847497112,-9.751081342618002e-05,2.0547466544731984e-06,-4.995268536224872,0.26407392744147595,0.10340095800123436,0.5821241499598137,0.8965990419987656,0.41787585004018635,0.8965990419987656,0.41787585004018635,,,,
GHSV_4000_powerlaw_1_minus_beta,powerlaw_1_minus_beta,2.0,5.0,4000.0,503.15,0.2,1.1108292879653,3.21376186438236,0.181028849196974,0.140220550170871,0.137106395320809,0.00343810236616845,0.00823025552201525,0.424891307866832,0.00226666666666667,0.000907936507936508,0.00317460317460317,507.1499999999998,0.002166332921607128,0.0008061142892451929,-0.00010033374505954203,-0.00010182221869131506,-4.426488752626848,-11.214684925791692,0.20024065329101137,0.6543273086213895,0.7997593467089886,0.34567269137861045,0.7997593467089886,0.34567269137861045,,,,
GHSV_4000_powerlaw_1_minus_beta,powerlaw_1_minus_beta,2.0,6.0,4000.0,493.15,0.175,1.23473465176759,4.07551673792331,0.178516701087429,0.12262818799456,0.14048335987893,0.00452933106085853,0.00678574513977512,0.678980987327082,0.00204722222222222,0.000730555555555556,0.00277777777777778,507.1499999999998,0.0019388981062210843,0.0007291028869137099,-0.00010832411600113548,-1.4526686418460865e-06,-5.291272966134168,-0.19884437683064288,0.057824704003520015,0.5045001906423373,0.94217529599648,0.4954998093576627,0.94217529599648,0.4954998093576627,,,,
GHSV_4000_powerlaw_1_minus_beta,powerlaw_1_minus_beta,2.0,7.0,4000.0,493.15,0.181,1.35152023365241,4.8541209747411,0.205630533702512,0.119576159105776,0.1639562734798,0.00452933106085853,0.00678574513977512,0.678980987327082,0.00218636507936508,0.000686650793650794,0.00287301587301587,507.1499999999998,0.0019825247833395233,0.0006733819992097998,-0.00020384029602555677,-1.32687944409942e-05,-9.323250629522127,-1.932393374286586,0.03511913395993891,0.44039456061581955,0.9648808660400611,0.5596054393841805,0.9648808660400611,0.5596054393841805,,,,
GHSV_4000_reversible_rf_minus_rr,reversible_rf_minus_rr,3.0,3.0,4000.0,493.15,0.2,0.560793819229847,2.20724667931549,0.0850586695986187,0.0954908548535958,0.0648358285885327,0.00452933106085853,0.00678574513977512,0.678980987327082,0.00156666666666667,0.000814285714285714,0.00238095238095238,507.1499999999998,0.0015672415938887334,0.0008143909143766318,5.749272220633827e-07,1.0520009091781989e-07,0.036697482259364776,0.01291930941096034,,,,,,,0.0025417617156419385,0.0009745201217532052,0.0014736302304487346,0.0006592393160721028
GHSV_4000_reversible_rf_minus_rr,reversible_rf_minus_rr,2.0,3.0,4000.0,493.15,0.146,0.74905636618302,1.94208390077618,0.0745754885617567,0.0929904701200542,0.0740651957354812,0.00452933106085853,0.00678574513977512,0.678980987327082,0.00137888888888889,0.000938571428571429,0.00231746031746032,507.1499999999998,0.0013410216784673148,0.0009380868771226713,-3.786721042157515e-05,-4.84551448757674e-07,-2.746211875859598,-0.051626486169006336,,,,,,,0.0022700474249856377,0.000929025746518323,0.0014362981912880337,0.0004982113141653624
GHSV_4000_reversible_rf_minus_rr,reversible_rf_minus_rr,2.0,3.0,4000.0,503.15,0.165,0.751132661998893,1.90953516084263,0.0823230116660996,0.10582369725309,0.0877996348983503,0.00343810236616845,0.00823025552201525,0.424891307866832,0.00150333333333333,0.00111571428571429,0.00261904761904762,507.1499999999998,0.0014750927515254093,0.0011141414630110526,-2.8240581807920757e-05,-1.5728227032373813e-06,-1.8785309406599213,-0.14097002461794658,,,,,,,0.002892188773389032,0.0014170960218636227,0.0016966591713775787,0.000582517708366526
